date,latitude,longitude,location_id,temperature,humidity,wind_speed,wind_direction,wind_u,wind_v,precipitation,solar_radiation,uv_index,source
2025-09-17,67.9183576972493,-154.1669614005576,LOC_035,-1.41,61.7,2.12,143.5,-1.26,1.7,1.08,23.5,0.0,Sample Data
2025-09-17,10.41415878427018,-73.99001430087156,LOC_036,24.66,70.3,4.25,190.9,0.8,4.18,0.0,277.5,3.6,Sample Data
2025-09-17,63.01430078857128,-85.22906815467165,LOC_037,-4.57,79.7,3.36,2.8,-0.16,-3.36,0.0,146.5,0.7,Sample Data
2025-09-17,67.84527600144594,-170.37419527456825,LOC_038,-3.23,88.5,5.1,182.8,0.25,5.1,0.0,74.2,1.9,Sample Data
2025-09-17,36.884929640820445,-164.93702226173315,LOC_039,4.88,79.8,1.76,174.3,-0.17,1.75,0.0,172.4,3.1,Sample Data
2025-09-17,74.73275694066952,-98.97124351241747,LOC_040,-4.42,66.6,0.08,143.8,-0.04,0.06,0.0,80.5,0.1,Sample Data
2025-09-17,34.81735186394869,-171.73741446281693,LOC_041,16.4,62.6,6.11,85.6,-6.09,-0.47,1.97,248.3,1.9,Sample Data
2025-09-17,33.32367412867467,-137.7261681365229,LOC_042,9.02,82.8,5.85,21.1,-2.1,-5.46,13.09,275.8,2.9,Sample Data
2025-09-17,64.7204633753548,-97.11752872382229,LOC_043,0.54,61.7,3.89,113.2,-3.57,1.53,0.0,37.5,2.0,Sample Data
2025-09-17,76.54095569322449,-118.61205972894659,LOC_044,2.84,100.0,0.54,145.0,-0.31,0.44,0.0,155.1,1.4,Sample Data
2025-09-17,18.96956844537263,-87.27817766101064,LOC_045,24.91,59.7,1.04,149.7,-0.53,0.9,0.0,309.1,5.9,Sample Data
2025-09-17,67.05887864626732,-107.03396431596549,LOC_046,-3.35,74.0,0.95,359.8,0.0,-0.95,4.32,53.1,1.9,Sample Data
2025-09-17,67.82253849659207,-115.8065724726292,LOC_047,3.01,79.9,6.45,57.7,-5.45,-3.44,0.0,93.4,1.1,Sample Data
2025-09-17,49.20496220364956,-124.41966761338855,LOC_048,11.57,75.2,1.44,266.4,1.44,0.09,0.0,107.1,1.0,Sample Data
2025-09-17,11.90643450580714,-165.97411449087042,LOC_049,28.68,63.8,3.47,6.4,-0.39,-3.45,0.14,289.7,4.0,Sample Data
2025-09-17,12.357188926505069,-97.26664653570855,LOC_050,33.9,61.0,10.66,30.1,-5.35,-9.22,0.0,199.0,1.5,Sample Data
2025-09-17,33.576698580724496,-113.88581014858865,LOC_051,26.94,61.1,3.69,299.8,3.21,-1.84,3.32,47.6,0.0,Sample Data
2025-09-17,78.06748554445697,-147.59201021064627,LOC_052,-6.55,44.5,8.7,197.4,2.6,8.31,0.0,107.8,0.5,Sample Data
2025-09-17,40.77871922767223,-81.77835198940367,LOC_053,13.3,84.3,2.8,203.3,1.11,2.57,0.0,167.9,2.2,Sample Data
2025-09-17,27.159862411871686,-169.99261172225692,LOC_054,15.88,84.1,0.88,313.1,0.64,-0.6,0.0,167.1,2.9,Sample Data
2025-09-17,31.731358968532604,-159.04123265697942,LOC_055,14.96,65.4,0.32,271.6,0.32,-0.01,1.17,178.5,1.8,Sample Data
2025-09-17,79.72732392569299,-74.9443506566258,LOC_056,-11.6,95.5,3.13,330.3,1.55,-2.71,0.0,72.2,0.9,Sample Data
2025-09-17,57.50528173828176,-66.7101232755967,LOC_057,4.31,72.3,3.77,230.2,2.9,2.41,0.0,109.4,1.3,Sample Data
2025-09-17,70.27540576743358,-155.74589234481533,LOC_058,-0.94,96.8,1.92,323.9,1.13,-1.55,0.0,137.0,1.3,Sample Data
2025-09-17,76.94192488674834,-109.88550855096541,LOC_059,-7.27,100.0,0.42,77.4,-0.41,-0.09,0.0,137.8,1.3,Sample Data
2025-09-17,70.55801163730469,-63.508131009945885,LOC_060,1.85,70.5,1.3,60.2,-1.13,-0.65,0.97,90.3,1.5,Sample Data
2025-09-17,33.85026062288979,-165.693249811402,LOC_061,13.06,68.6,7.5,50.3,-5.76,-4.79,0.0,174.8,2.1,Sample Data
2025-09-17,27.095137190645627,-124.47598747858669,LOC_062,6.6,71.8,1.63,334.4,0.7,-1.47,0.0,228.6,3.2,Sample Data
2025-09-17,71.351107444187,-68.10502417667536,LOC_063,-9.88,65.0,2.85,224.5,2.0,2.04,0.0,107.3,1.3,Sample Data
2025-09-17,10.521409789839304,-113.60285066491646,LOC_064,24.29,79.7,3.9,97.0,-3.87,0.48,0.87,202.3,2.5,Sample Data
2025-09-17,41.30582523615843,-151.12598463880508,LOC_065,7.7,90.5,2.61,26.6,-1.17,-2.33,4.41,200.5,2.6,Sample Data
2025-09-17,18.98990255002621,-136.11002771752837,LOC_066,25.2,53.3,19.74,226.7,14.36,13.54,0.0,176.5,3.4,Sample Data
2025-09-17,80.71822779343894,-137.98361883730183,LOC_067,-3.49,86.8,3.5,7.6,-0.46,-3.46,0.0,50.8,0.1,Sample Data
2025-09-17,48.90929663075246,-88.60753534362688,LOC_068,2.88,62.2,2.88,192.3,0.61,2.81,0.36,158.1,0.4,Sample Data
2025-09-17,37.27222017844705,-53.66832924627511,LOC_069,8.72,72.2,3.92,118.4,-3.45,1.86,0.0,208.2,0.9,Sample Data
2025-09-17,82.18354712065835,-147.26830154270266,LOC_070,-14.44,73.4,1.87,333.8,0.83,-1.68,0.0,18.0,0.2,Sample Data
2025-09-17,47.29363794192891,-140.88581972381994,LOC_071,2.49,71.8,3.03,341.8,0.95,-2.88,0.0,227.5,1.2,Sample Data
2025-09-17,31.36303707831007,-175.20469684391074,LOC_072,11.12,96.3,0.69,145.0,-0.4,0.57,2.38,149.6,0.8,Sample Data
2025-09-17,55.71732504849226,-114.651726980248,LOC_073,16.82,62.8,2.53,147.8,-1.35,2.14,2.73,94.4,1.9,Sample Data
2025-09-17,13.860906343749201,-143.77595964924052,LOC_074,22.67,33.0,1.79,255.1,1.73,0.46,0.0,279.1,4.4,Sample Data
2025-09-17,78.11994144749903,-148.8569542132936,LOC_075,-13.28,72.9,1.73,110.7,-1.62,0.61,0.0,57.8,1.1,Sample Data
2025-09-17,20.867115406841734,-116.3711411639168,LOC_076,18.09,60.9,2.29,308.9,1.78,-1.44,0.0,181.7,0.9,Sample Data
2025-09-17,83.92378405829506,-148.53281470350495,LOC_077,-4.22,83.9,5.48,327.5,2.95,-4.62,0.0,28.1,0.7,Sample Data
2025-09-17,60.41016605544089,-80.98945000726671,LOC_078,-7.2,91.9,1.7,228.3,1.27,1.13,0.11,91.0,0.4,Sample Data
2025-09-17,27.822815799429975,-85.33187468045826,LOC_079,17.58,50.0,5.85,244.1,5.27,2.56,1.65,246.5,4.0,Sample Data
2025-09-17,37.58373495394399,-97.80024202283467,LOC_080,16.2,72.6,6.12,208.4,2.91,5.39,0.0,235.7,3.4,Sample Data
2025-09-17,57.5147283070671,-110.3492910702814,LOC_081,1.45,58.8,6.17,81.0,-6.09,-0.96,0.0,122.3,0.5,Sample Data
2025-09-17,16.771732754080624,-71.41067557339906,LOC_082,20.13,47.4,1.4,357.5,0.06,-1.4,0.0,226.4,2.3,Sample Data
2025-09-17,34.05850487288019,-155.75259364801894,LOC_083,11.38,61.4,2.17,205.1,0.92,1.97,2.83,212.3,2.4,Sample Data
2025-09-17,13.058135616607293,-103.18391738552856,LOC_084,20.39,92.6,4.68,294.4,4.26,-1.94,0.83,209.4,2.0,Sample Data
2025-09-17,60.81732713817118,-177.8435822393787,LOC_085,3.49,87.4,7.56,192.0,1.57,7.4,1.78,118.0,1.6,Sample Data
2025-09-17,48.406979372446074,-150.55554922426808,LOC_086,11.28,74.4,3.33,353.5,0.38,-3.31,4.67,129.9,2.6,Sample Data
2025-09-17,58.38795928070874,-157.33236422935113,LOC_087,3.55,100.0,0.38,191.5,0.08,0.38,0.0,167.3,2.8,Sample Data
2025-09-17,61.820330357684945,-129.72440498093013,LOC_088,-2.05,86.3,0.25,7.5,-0.03,-0.25,0.0,42.6,0.0,Sample Data
2025-09-17,80.25474915525508,-162.12227726102088,LOC_089,-3.68,89.4,8.28,289.1,7.83,-2.71,0.0,121.5,1.9,Sample Data
2025-09-17,35.57997632876939,-165.2484422387234,LOC_090,5.52,74.8,0.56,0.1,-0.0,-0.56,0.0,169.7,1.7,Sample Data
2025-09-17,79.3520213708922,-65.94588406047247,LOC_091,-6.18,58.2,1.52,242.9,1.35,0.69,0.26,0.0,0.0,Sample Data
2025-09-17,29.34562207863667,-94.20207401555672,LOC_092,14.28,65.9,6.78,249.1,6.33,2.42,0.13,278.9,2.8,Sample Data
2025-09-17,71.29166501509118,-107.8238944920699,LOC_093,-0.94,91.4,1.95,154.8,-0.83,1.76,5.22,34.6,0.9,Sample Data
2025-09-17,49.723793376700485,-148.55920218294128,LOC_094,7.67,79.2,0.79,35.4,-0.46,-0.64,0.0,191.2,2.0,Sample Data
2025-09-17,16.98270758544244,-63.361951466067524,LOC_095,14.41,65.4,3.51,203.6,1.41,3.22,0.35,149.3,1.4,Sample Data
2025-09-17,77.53135428724978,-97.69681055447516,LOC_096,-9.87,100.0,0.29,174.4,-0.03,0.29,0.28,108.7,1.0,Sample Data
2025-09-17,35.42723432865255,-134.6027553003541,LOC_097,7.0,61.0,2.39,259.9,2.35,0.42,0.0,228.8,3.4,Sample Data
2025-09-17,64.44667591526795,-63.37566620616498,LOC_098,0.9,92.6,9.24,184.0,0.64,9.22,0.0,69.3,0.3,Sample Data
2025-09-17,76.5314818198838,-78.6161790385089,LOC_099,-17.32,100.0,6.31,36.0,-3.71,-5.1,2.79,69.7,0.2,Sample Data
2025-09-18,38.090508913552185,-56.4071401667109,LOC_000,19.25,43.3,0.52,309.8,0.4,-0.33,0.0,172.3,3.0,Sample Data
2025-09-18,64.89954563585539,-102.17439705438524,LOC_001,-5.33,77.7,0.01,191.6,0.0,0.01,0.99,34.9,1.1,Sample Data
2025-09-18,21.70139803318274,-159.72071235629366,LOC_002,22.33,52.9,8.8,36.2,-5.19,-7.11,6.44,218.6,2.6,Sample Data
2025-09-18,14.35627091261496,-67.39710104925842,LOC_003,28.93,37.2,0.25,87.2,-0.25,-0.01,0.0,245.4,3.1,Sample Data
2025-09-18,55.08362588074066,-87.95056488651409,LOC_004,8.27,70.4,1.79,352.5,0.23,-1.77,0.0,176.9,1.9,Sample Data
2025-09-18,11.543837072185184,-53.91171921894073,LOC_005,22.78,69.1,2.94,26.2,-1.3,-2.64,0.0,279.9,1.6,Sample Data
2025-09-18,72.43319806003163,-152.3959156118241,LOC_006,-9.06,85.8,4.15,203.5,1.65,3.81,0.0,94.7,0.0,Sample Data
2025-09-18,23.636872540532547,-156.1574137190536,LOC_007,24.75,48.9,2.36,315.7,1.65,-1.68,0.0,226.6,2.4,Sample Data
2025-09-18,32.81816822196533,-111.78166388780907,LOC_008,7.13,78.4,2.93,128.8,-2.28,1.84,0.0,270.6,3.0,Sample Data
2025-09-18,42.395876398158684,-142.14021177425457,LOC_009,8.33,61.0,12.27,291.0,11.45,-4.41,0.65,226.2,1.5,Sample Data
2025-09-18,55.88896710417846,-161.86579811523455,LOC_010,6.66,87.1,2.14,291.9,1.98,-0.8,0.0,146.0,0.8,Sample Data
2025-09-18,31.91084864014136,-132.37296037182008,LOC_011,23.87,75.8,8.0,154.2,-3.48,7.2,0.0,165.8,0.1,Sample Data
2025-09-18,44.205248816277695,-77.92712501890823,LOC_012,2.93,73.6,9.5,145.6,-5.37,7.83,0.0,174.1,0.8,Sample Data
2025-09-18,24.97553366187698,-113.1495230062305,LOC_013,27.33,76.0,0.16,76.0,-0.15,-0.04,0.68,247.3,5.1,Sample Data
2025-09-18,54.431092664653185,-173.9614463464003,LOC_014,8.13,100.0,0.96,88.0,-0.96,-0.03,3.78,81.4,1.5,Sample Data
2025-09-18,55.56586389260788,-157.8318639206521,LOC_015,3.68,74.8,4.07,237.4,3.43,2.2,0.0,105.9,2.3,Sample Data
2025-09-18,14.878869473895964,-56.64488015706668,LOC_016,25.4,68.8,1.06,153.6,-0.47,0.95,0.24,158.0,2.9,Sample Data
2025-09-18,82.42240248059196,-74.90834474486006,LOC_017,-10.89,76.6,4.86,284.0,4.71,-1.18,0.0,33.3,0.0,Sample Data
2025-09-18,32.8460326880028,-167.3026251791701,LOC_018,15.96,68.3,1.19,332.3,0.55,-1.05,9.03,163.0,4.0,Sample Data
2025-09-18,61.31747698841177,-122.78017581385183,LOC_019,-7.44,97.0,0.96,40.9,-0.63,-0.73,0.85,152.1,3.3,Sample Data
2025-09-18,19.15286761335841,-115.62700168553488,LOC_020,23.35,62.9,3.33,63.1,-2.97,-1.51,0.0,192.3,2.5,Sample Data
2025-09-18,12.57913908364138,-61.78834772975833,LOC_021,22.07,38.9,2.01,49.7,-1.53,-1.3,0.0,127.0,2.3,Sample Data
2025-09-18,29.408498620001268,-93.87210303398234,LOC_022,10.47,66.5,1.42,226.1,1.02,0.98,0.0,155.2,0.7,Sample Data
2025-09-18,33.378330706705825,-112.39115724688459,LOC_023,18.92,69.6,4.2,199.2,1.38,3.96,0.0,227.5,2.5,Sample Data
2025-09-18,51.00327095074597,-155.96892078168148,LOC_024,11.34,88.0,0.12,218.0,0.07,0.09,0.0,133.3,1.1,Sample Data
2025-09-18,82.7188470823419,-79.23273296305511,LOC_025,-10.16,100.0,1.6,26.2,-0.71,-1.44,0.0,106.6,2.9,Sample Data
2025-09-18,80.46242061731418,-63.672444444405656,LOC_026,-23.66,100.0,2.7,84.0,-2.68,-0.28,0.0,0.0,0.8,Sample Data
2025-09-18,54.84249841083138,-60.15634944699481,LOC_027,9.99,68.6,0.53,105.4,-0.51,0.14,0.0,191.2,1.7,Sample Data
2025-09-18,16.636937653893963,-154.5222278855111,LOC_028,24.07,53.1,0.21,4.5,-0.02,-0.21,0.0,113.2,2.4,Sample Data
2025-09-18,13.392046668290355,-137.70705700077565,LOC_029,26.82,38.4,2.13,357.0,0.11,-2.13,0.0,163.9,4.1,Sample Data
2025-09-18,39.15079672671115,-144.72462586939355,LOC_030,21.03,61.7,0.32,118.2,-0.28,0.15,0.15,170.2,0.7,Sample Data
2025-09-18,72.1553131863947,-133.6220675298334,LOC_031,-5.88,100.0,1.23,29.6,-0.61,-1.07,0.0,130.9,0.2,Sample Data
2025-09-18,31.07008822655356,-109.4495091894277,LOC_032,14.36,46.4,10.38,277.9,10.29,-1.42,0.0,243.5,3.7,Sample Data
2025-09-18,20.569316873107198,-75.71439250197484,LOC_033,21.26,85.8,4.79,214.5,2.71,3.95,0.0,268.3,5.8,Sample Data
2025-09-18,15.591298275982812,-51.70469824193276,LOC_034,30.04,48.6,0.32,279.7,0.31,-0.05,0.0,199.7,2.1,Sample Data
2025-09-18,67.9183576972493,-154.1669614005576,LOC_035,-8.0,90.4,7.73,28.0,-3.63,-6.83,0.0,55.8,1.9,Sample Data
2025-09-18,10.41415878427018,-73.99001430087156,LOC_036,32.64,44.0,2.76,241.8,2.43,1.3,0.0,223.0,2.8,Sample Data
2025-09-18,63.01430078857128,-85.22906815467165,LOC_037,-2.91,61.6,1.04,275.4,1.03,-0.1,0.0,95.8,1.0,Sample Data
2025-09-18,67.84527600144594,-170.37419527456825,LOC_038,-3.5,79.5,1.58,355.8,0.12,-1.58,0.0,130.4,1.3,Sample Data
2025-09-18,36.884929640820445,-164.93702226173315,LOC_039,24.79,56.7,0.3,137.8,-0.2,0.22,0.0,90.0,2.1,Sample Data
2025-09-18,74.73275694066952,-98.97124351241747,LOC_040,-3.05,85.9,0.96,181.8,0.03,0.96,0.0,114.0,0.6,Sample Data
2025-09-18,34.81735186394869,-171.73741446281693,LOC_041,20.96,78.1,1.3,113.0,-1.19,0.51,0.0,161.6,0.6,Sample Data
2025-09-18,33.32367412867467,-137.7261681365229,LOC_042,13.59,75.9,10.46,50.5,-8.07,-6.65,0.0,213.5,2.1,Sample Data
2025-09-18,64.7204633753548,-97.11752872382229,LOC_043,-3.4,86.3,7.29,70.1,-6.86,-2.49,0.0,108.5,1.7,Sample Data
2025-09-18,76.54095569322449,-118.61205972894659,LOC_044,-0.38,80.3,0.49,237.5,0.41,0.26,0.0,145.2,0.6,Sample Data
2025-09-18,18.96956844537263,-87.27817766101064,LOC_045,27.88,55.5,0.51,284.4,0.49,-0.13,0.43,248.6,3.5,Sample Data
2025-09-18,67.05887864626732,-107.03396431596549,LOC_046,-7.02,68.1,2.31,76.2,-2.24,-0.55,0.0,82.1,1.4,Sample Data
2025-09-18,67.82253849659207,-115.8065724726292,LOC_047,4.28,73.6,1.23,227.9,0.92,0.83,1.88,120.3,1.2,Sample Data
2025-09-18,49.20496220364956,-124.41966761338855,LOC_048,-0.73,67.3,5.51,18.1,-1.71,-5.24,0.0,82.0,0.2,Sample Data
2025-09-18,11.90643450580714,-165.97411449087042,LOC_049,25.62,64.4,0.2,257.3,0.19,0.04,0.0,193.2,3.0,Sample Data
2025-09-18,12.357188926505069,-97.26664653570855,LOC_050,24.54,100.0,2.02,164.2,-0.55,1.94,2.82,236.0,2.9,Sample Data
2025-09-18,33.576698580724496,-113.88581014858865,LOC_051,18.12,48.5,8.48,238.8,7.25,4.39,0.0,160.5,3.1,Sample Data
2025-09-18,78.06748554445697,-147.59201021064627,LOC_052,-14.0,96.1,2.3,83.0,-2.28,-0.28,0.0,0.0,0.8,Sample Data
2025-09-18,40.77871922767223,-81.77835198940367,LOC_053,8.85,78.3,10.73,51.4,-8.39,-6.69,0.24,241.9,3.4,Sample Data
2025-09-18,27.159862411871686,-169.99261172225692,LOC_054,17.85,65.0,1.71,54.2,-1.39,-1.0,0.0,239.6,3.5,Sample Data
2025-09-18,31.731358968532604,-159.04123265697942,LOC_055,26.24,43.8,0.93,232.5,0.74,0.57,0.0,106.9,1.7,Sample Data
2025-09-18,79.72732392569299,-74.9443506566258,LOC_056,-9.39,96.7,1.21,65.3,-1.1,-0.5,3.58,110.3,1.6,Sample Data
2025-09-18,57.50528173828176,-66.7101232755967,LOC_057,-0.4,75.6,0.02,182.8,0.0,0.02,0.0,78.8,2.1,Sample Data
2025-09-18,70.27540576743358,-155.74589234481533,LOC_058,-3.08,88.4,0.05,294.1,0.04,-0.02,0.32,90.7,0.0,Sample Data
2025-09-18,76.94192488674834,-109.88550855096541,LOC_059,-16.33,84.1,0.57,274.4,0.57,-0.04,0.0,44.5,1.5,Sample Data
2025-09-18,70.55801163730469,-63.508131009945885,LOC_060,-8.57,76.3,0.44,198.5,0.14,0.42,0.0,149.9,3.0,Sample Data
2025-09-18,33.85026062288979,-165.693249811402,LOC_061,8.66,54.7,3.43,125.8,-2.78,2.01,0.94,161.4,1.8,Sample Data
2025-09-18,27.095137190645627,-124.47598747858669,LOC_062,18.38,69.1,0.74,23.3,-0.29,-0.68,0.0,168.9,0.8,Sample Data
2025-09-18,71.351107444187,-68.10502417667536,LOC_063,-2.14,90.2,0.7,120.9,-0.6,0.36,0.15,174.3,2.4,Sample Data
2025-09-18,10.521409789839304,-113.60285066491646,LOC_064,27.3,64.8,0.05,67.3,-0.05,-0.02,0.0,214.6,2.7,Sample Data
2025-09-18,41.30582523615843,-151.12598463880508,LOC_065,11.54,72.5,0.67,311.0,0.51,-0.44,0.0,242.4,3.1,Sample Data
2025-09-18,18.98990255002621,-136.11002771752837,LOC_066,15.18,30.5,12.88,153.1,-5.83,11.49,0.0,146.9,3.5,Sample Data
2025-09-18,80.71822779343894,-137.98361883730183,LOC_067,-9.55,84.0,0.04,0.4,-0.0,-0.04,0.0,44.0,0.0,Sample Data
2025-09-18,48.90929663075246,-88.60753534362688,LOC_068,3.85,79.3,1.13,53.8,-0.91,-0.67,0.0,216.2,3.6,Sample Data
2025-09-18,37.27222017844705,-53.66832924627511,LOC_069,10.13,68.7,0.25,153.4,-0.11,0.22,0.0,141.6,0.9,Sample Data
2025-09-18,82.18354712065835,-147.26830154270266,LOC_070,-9.39,74.8,3.42,231.5,2.67,2.13,0.0,9.5,0.1,Sample Data
2025-09-18,47.29363794192891,-140.88581972381994,LOC_071,11.79,51.7,2.85,191.2,0.55,2.8,0.0,200.3,2.8,Sample Data
2025-09-18,31.36303707831007,-175.20469684391074,LOC_072,21.92,69.0,0.86,244.1,0.77,0.37,0.0,252.7,2.6,Sample Data
2025-09-18,55.71732504849226,-114.651726980248,LOC_073,1.79,80.0,2.61,46.9,-1.91,-1.79,0.0,134.7,1.7,Sample Data
2025-09-18,13.860906343749201,-143.77595964924052,LOC_074,24.86,45.6,1.27,12.6,-0.28,-1.24,0.0,165.0,1.8,Sample Data
2025-09-18,78.11994144749903,-148.8569542132936,LOC_075,-5.04,92.2,0.73,94.9,-0.73,0.06,2.9,80.2,1.1,Sample Data
2025-09-18,20.867115406841734,-116.3711411639168,LOC_076,21.71,75.5,1.47,153.3,-0.66,1.31,0.06,172.1,4.0,Sample Data
2025-09-18,83.92378405829506,-148.53281470350495,LOC_077,-1.27,100.0,0.97,171.3,-0.15,0.96,0.0,119.0,1.1,Sample Data
2025-09-18,60.41016605544089,-80.98945000726671,LOC_078,11.36,55.4,6.78,311.8,5.05,-4.52,0.0,81.4,0.1,Sample Data
2025-09-18,27.822815799429975,-85.33187468045826,LOC_079,17.94,76.1,0.26,48.7,-0.19,-0.17,1.99,224.6,3.2,Sample Data
2025-09-18,37.58373495394399,-97.80024202283467,LOC_080,6.44,63.1,1.33,329.3,0.68,-1.15,0.0,172.9,3.9,Sample Data
2025-09-18,57.5147283070671,-110.3492910702814,LOC_081,10.7,76.1,0.73,259.9,0.72,0.13,0.0,209.0,2.1,Sample Data
2025-09-18,16.771732754080624,-71.41067557339906,LOC_082,30.57,42.0,4.33,357.1,0.22,-4.33,0.0,145.8,1.5,Sample Data
2025-09-18,34.05850487288019,-155.75259364801894,LOC_083,16.77,51.8,7.47,142.1,-4.59,5.89,0.67,92.5,0.8,Sample Data
2025-09-18,13.058135616607293,-103.18391738552856,LOC_084,27.92,44.6,0.02,194.1,0.01,0.02,0.0,240.3,1.5,Sample Data
2025-09-18,60.81732713817118,-177.8435822393787,LOC_085,6.14,94.6,1.77,124.8,-1.45,1.01,0.0,86.1,2.2,Sample Data
2025-09-18,48.406979372446074,-150.55554922426808,LOC_086,7.25,61.4,0.16,121.3,-0.14,0.08,0.0,204.7,1.8,Sample Data
2025-09-18,58.38795928070874,-157.33236422935113,LOC_087,-2.85,94.6,3.91,269.2,3.91,0.05,0.0,136.5,0.2,Sample Data
2025-09-18,61.820330357684945,-129.72440498093013,LOC_088,0.76,89.2,0.57,245.8,0.52,0.23,0.0,199.5,3.1,Sample Data
2025-09-18,80.25474915525508,-162.12227726102088,LOC_089,-2.74,83.2,3.84,221.4,2.54,2.88,3.62,0.0,0.0,Sample Data
2025-09-18,35.57997632876939,-165.2484422387234,LOC_090,16.91,80.7,0.46,315.7,0.32,-0.33,3.19,81.2,0.5,Sample Data
2025-09-18,79.3520213708922,-65.94588406047247,LOC_091,-10.62,83.8,3.25,198.2,1.01,3.09,0.24,79.8,0.8,Sample Data
2025-09-18,29.34562207863667,-94.20207401555672,LOC_092,14.61,70.2,2.46,30.5,-1.25,-2.12,0.0,203.7,3.1,Sample Data
2025-09-18,71.29166501509118,-107.8238944920699,LOC_093,-3.76,100.0,1.1,78.4,-1.07,-0.22,0.0,41.4,1.0,Sample Data
2025-09-18,49.723793376700485,-148.55920218294128,LOC_094,4.61,51.1,0.8,211.9,0.42,0.68,0.0,191.7,3.6,Sample Data
2025-09-18,16.98270758544244,-63.361951466067524,LOC_095,20.16,100.0,0.62,322.1,0.38,-0.49,0.19,168.9,2.7,Sample Data
2025-09-18,77.53135428724978,-97.69681055447516,LOC_096,-9.64,86.5,0.44,62.4,-0.39,-0.21,2.14,58.7,1.8,Sample Data
2025-09-18,35.42723432865255,-134.6027553003541,LOC_097,11.4,76.6,1.18,54.3,-0.96,-0.69,0.0,272.7,2.1,Sample Data
2025-09-18,64.44667591526795,-63.37566620616498,LOC_098,-0.27,100.0,2.96,336.7,1.17,-2.72,0.89,153.9,3.4,Sample Data
2025-09-18,76.5314818198838,-78.6161790385089,LOC_099,-9.88,70.8,1.89,151.0,-0.92,1.65,5.17,76.1,2.6,Sample Data
2025-09-19,38.090508913552185,-56.4071401667109,LOC_000,14.64,72.9,0.44,90.1,-0.44,0.0,0.0,169.7,2.5,Sample Data
2025-09-19,64.89954563585539,-102.17439705438524,LOC_001,-9.0,73.2,0.57,285.0,0.56,-0.15,0.0,139.5,1.6,Sample Data
2025-09-19,21.70139803318274,-159.72071235629366,LOC_002,19.09,84.4,3.36,156.6,-1.34,3.09,0.0,202.2,2.2,Sample Data
2025-09-19,14.35627091261496,-67.39710104925842,LOC_003,20.48,73.5,1.17,173.3,-0.14,1.17,0.0,236.3,1.3,Sample Data
2025-09-19,55.08362588074066,-87.95056488651409,LOC_004,1.38,77.0,0.01,36.4,-0.0,-0.01,0.0,131.8,2.2,Sample Data
2025-09-19,11.543837072185184,-53.91171921894073,LOC_005,18.66,65.7,2.4,52.1,-1.9,-1.48,0.0,160.3,1.7,Sample Data
2025-09-19,72.43319806003163,-152.3959156118241,LOC_006,-11.16,81.8,1.4,150.3,-0.69,1.22,2.14,82.2,1.8,Sample Data
2025-09-19,23.636872540532547,-156.1574137190536,LOC_007,15.43,55.3,5.77,205.8,2.51,5.2,0.0,184.3,1.1,Sample Data
2025-09-19,32.81816822196533,-111.78166388780907,LOC_008,14.77,66.9,6.46,30.2,-3.25,-5.59,0.0,157.2,0.6,Sample Data
2025-09-19,42.395876398158684,-142.14021177425457,LOC_009,9.51,88.2,1.22,74.8,-1.18,-0.32,0.0,134.3,3.9,Sample Data
2025-09-19,55.88896710417846,-161.86579811523455,LOC_010,-0.91,63.9,9.64,187.2,1.21,9.57,0.0,209.9,2.7,Sample Data
2025-09-19,31.91084864014136,-132.37296037182008,LOC_011,9.21,64.9,2.64,239.5,2.27,1.34,0.0,166.7,3.0,Sample Data
2025-09-19,44.205248816277695,-77.92712501890823,LOC_012,18.22,49.6,3.29,196.7,0.95,3.15,2.81,171.6,3.5,Sample Data
2025-09-19,24.97553366187698,-113.1495230062305,LOC_013,12.76,69.3,0.26,122.2,-0.22,0.14,0.0,202.7,4.7,Sample Data
2025-09-19,54.431092664653185,-173.9614463464003,LOC_014,-1.07,76.9,2.04,314.6,1.45,-1.44,0.0,210.1,4.5,Sample Data
2025-09-19,55.56586389260788,-157.8318639206521,LOC_015,5.27,84.8,6.62,199.0,2.16,6.26,0.0,134.7,2.9,Sample Data
2025-09-19,14.878869473895964,-56.64488015706668,LOC_016,30.46,33.0,0.17,182.3,0.01,0.17,0.0,182.9,0.9,Sample Data
2025-09-19,82.42240248059196,-74.90834474486006,LOC_017,-11.43,99.2,1.33,158.6,-0.49,1.24,0.0,122.4,2.1,Sample Data
2025-09-19,32.8460326880028,-167.3026251791701,LOC_018,20.48,60.6,2.29,121.9,-1.94,1.21,0.0,203.0,4.3,Sample Data
2025-09-19,61.31747698841177,-122.78017581385183,LOC_019,-5.33,69.5,3.36,6.6,-0.39,-3.33,0.0,75.9,0.0,Sample Data
2025-09-19,19.15286761335841,-115.62700168553488,LOC_020,13.3,71.6,6.47,30.7,-3.31,-5.57,0.0,214.7,3.7,Sample Data
2025-09-19,12.57913908364138,-61.78834772975833,LOC_021,20.82,38.1,3.68,350.4,0.62,-3.63,0.0,178.6,2.7,Sample Data
2025-09-19,29.408498620001268,-93.87210303398234,LOC_022,23.73,53.2,2.94,85.5,-2.93,-0.23,0.0,169.3,2.3,Sample Data
2025-09-19,33.378330706705825,-112.39115724688459,LOC_023,9.59,81.1,2.15,33.6,-1.19,-1.79,0.0,213.5,2.4,Sample Data
2025-09-19,51.00327095074597,-155.96892078168148,LOC_024,2.64,77.4,7.18,186.6,0.83,7.13,0.23,174.8,2.0,Sample Data
